0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
-6.40120489,-29.00200161,2.609837898,-0.805484524,0.199431217,-0.024877374,0.335683553,-0.066802775,0.240161557,-0.083964372,0.139752321,0.034377262,0.080987081,67.77628614,184.9233123,0.815246043,0.272898176,0.269288778,0.217724812,0.224037842,0.196714502,0.209676623,0.174881038,0.176732051,0.175998195,0.167800482,-708.3964185,-1945.76624,-0.438729817,-1.482856554,-0.5470968,-0.673631565,-0.381056678,-0.668564091,-0.485740516,-0.649540968,-0.387996196,-0.519638832,-0.5030479,2.754048965,-5.587438664,3.894719883,0.178527845,1.100404637,0.756108452,1.004649444,0.543498178,0.951826989,0.622159792,0.695792238,0.575340862,0.579692935
-7.261224627,-32.17966415,2.489299075,-0.532631365,0.423038759,-0.115112701,0.284389075,-0.077341026,0.135243666,-0.092079393,0.037676054,-0.099343165,0.037872721,75.6654065,206.3907155,0.695067746,0.241651666,0.245521984,0.196069212,0.212281028,0.175722267,0.181984989,0.180583185,0.168282906,0.183972993,0.178888656,-708.3964185,-1945.76624,-0.381571508,-1.234929771,-0.377148191,-0.683552939,-0.411262875,-0.711822531,-0.537023752,-0.705927217,-0.40324606,-0.715009735,-0.557281038,3.97373635,-7.122183247,3.827006295,0.435477721,1.082976556,0.469489315,0.91300927,0.514556521,0.72402184,0.442119841,0.67450145,0.431260024,0.566972873
-3.7331191,-23.34266323,2.71659501,-0.810047114,0.393842553,0.162125505,0.470375443,0.102665759,0.344488777,0.006551329,0.145265459,0.057886356,0.058525527,56.70451936,154.5928967,0.87622664,0.42345829,0.267043232,0.240102789,0.221847727,0.202017865,0.20070495,0.184337544,0.197991834,0.171851173,0.162359299,-708.3964185,-1945.76624,-0.598252602,-1.860195912,-0.488451365,-0.590691551,-0.239397582,-0.536457881,-0.569191298,-0.587750296,-0.466256311,-0.454110038,-0.422890581,3.731734482,-7.010441559,5.286781111,0.410697118,1.442343279,0.989338286,1.241224605,0.804326994,1.019901247,0.655945254,0.939959791,0.714549859,0.572379966
-3.380898367,-22.98082621,2.794718351,-0.489595921,0.657014505,0.037205674,0.359152415,0.109478173,0.355472025,0.102619034,0.169301734,0.010760177,0.08479885,58.9712399,160.745792,0.820327445,0.400116985,0.292419496,0.201048592,0.193318071,0.211027554,0.186686149,0.173190466,0.179749787,0.173709179,0.169962787,-708.3964185,-1945.76624,-0.452033256,-1.487998252,-0.330608885,-0.774156867,-0.299220669,-0.505482594,-0.276276878,-0.464535782,-0.37627618,-0.500820407,-0.445524014,3.786270782,-6.278634258,4.639620346,0.780001722,1.486207933,0.84423536,0.914535341,0.836414727,0.810833023,0.688135703,0.641755841,0.595071235,0.550418001
-5.614218957,-25.74518752,2.144432621,-0.346520661,0.292852051,-0.102329227,0.33908868,-0.046474468,0.21465239,-0.032190815,0.054662193,0.013539005,0.016604331,61.92456216,169.0875393,0.680219322,0.290728091,0.239649842,0.198261455,0.19542167,0.178046003,0.178316196,0.171077643,0.173466429,0.164797536,0.162098474,-708.3964185,-1945.76624,-0.608766395,-1.102498855,-0.493907415,-0.690401364,-0.604486218,-0.605369896,-0.352712059,-0.813119833,-0.53952115,-0.500321526,-0.507676929,2.538631525,-6.68952034,3.752086941,0.818868147,1.035642131,0.588258522,0.895632602,0.509354676,0.77990199,0.525260794,0.664072511,0.480336831,0.493710237
-7.364385369,-29.49362697,2.392752071,-0.896453559,0.261843061,0.015037584,0.319204116,-0.048762797,0.194138634,-0.155817564,0.054249111,0.031771124,0.061428678,67.15304408,183.4660534,0.701999051,0.375722777,0.291310931,0.205770467,0.207667983,0.192513063,0.189874692,0.194412028,0.181574315,0.178723852,0.165675407,-708.3964185,-1945.76624,-0.444981777,-1.993242732,-0.776657177,-0.76107383,-0.264520309,-0.653204297,-0.341552487,-0.739287524,-0.84790284,-0.533207499,-0.450286078,2.756803042,-6.098221903,3.587506891,0.389225445,1.027831925,0.603360843,1.110768021,0.592698711,0.834142267,0.37192612,0.597954186,0.713156755,0.501768926
-7.520646077,-31.28891344,2.196440448,-0.682775747,0.24781559,0.133018689,0.350617046,0.025456116,0.218633554,-0.126655711,0.07496238,0.023838846,0.048928674,72.12798178,196.908854,0.900615554,0.387218985,0.313529138,0.235885128,0.205832427,0.18707871,0.186000849,0.179823111,0.175146135,0.182322429,0.166482844,-708.3964185,-1945.76624,-0.385035033,-2.06513362,-0.485851016,-0.663244442,-0.402373003,-0.713771041,-0.36829724,-0.685254006,-0.72033643,-0.51914476,-0.481643041,3.517581383,-7.149722005,5.169866615,0.661302022,1.320001021,1.028416941,0.904680316,0.572001782,0.763528232,0.451590648,0.601113147,0.598262949,0.512890643
-6.840449245,-29.83940471,2.223291342,-0.802907744,0.280907794,0.019528611,0.345419448,-0.09260502,0.214600925,-0.079830453,0.058738248,-0.054313929,0.040384128,71.11788599,194.0886041,0.807768231,0.335931595,0.236516677,0.197293489,0.217523802,0.179495409,0.198264222,0.173060393,0.178915384,0.164219839,0.16191727,-708.3964185,-1945.76624,-0.404709526,-1.687217972,-0.501021418,-0.654242925,-0.479850631,-0.730481227,-0.455581131,-0.597142191,-0.537307546,-0.497350818,-0.413382939,2.688985389,-5.73028959,3.864898081,0.36130184,1.040270721,0.627836278,0.99997257,0.408422042,0.855128388,0.451182256,0.617430839,0.436889584,0.638148558
-6.738843863,-29.50023683,3.010815889,-1.173585973,0.303489416,-0.013792837,0.375087996,-0.058722604,0.256986898,-0.063609051,0.033091925,-0.01232687,0.025747205,67.65698394,184.6764596,0.820711556,0.42565914,0.258259098,0.214735642,0.224073881,0.190297157,0.195064199,0.182642296,0.174174848,0.178333986,0.169673105,-708.3964185,-1945.76624,-0.942043083,-2.256635754,-0.516693686,-0.703666876,-0.361140668,-0.77148356,-0.333577896,-0.683936189,-0.541338159,-0.580327362,-0.562132931,2.564923865,-6.718103231,4.511285743,0.258318272,1.159491152,0.75358191,1.059826621,0.607428197,0.958224634,0.571937782,0.564215029,0.657978106,0.55739519
-5.488850344,-27.44438245,2.563516015,-0.47961037,0.366462058,-0.235616164,0.203587558,-0.107092975,0.116677371,-0.094700145,0.079994989,-0.080161713,0.059548611,68.28485057,186.2442488,0.786453185,0.235475258,0.22131646,0.194530684,0.217034441,0.192545543,0.191379244,0.188809374,0.188331712,0.170265942,0.168091365,-708.3964185,-1945.76624,-0.584866245,-1.168705951,-0.365917365,-0.896202974,-0.569977461,-0.652937381,-0.485391034,-0.773658386,-0.547135007,-0.628384358,-0.412091296,3.344613741,-5.595790167,4.15984612,0.216516685,1.212490609,0.410639028,0.973726938,0.654852338,0.972393417,0.455171791,0.621238037,0.419870342,0.653509166
-6.083935724,-28.08590417,2.550926121,-0.73361429,0.285051034,-0.04588356,0.264608463,-0.123648611,0.096362984,-0.189792467,0.107766815,0.065959156,0.007727827,67.79585218,185.0059497,0.720866245,0.263153413,0.247063458,0.199842986,0.196832214,0.205983915,0.192258699,0.19491141,0.172185817,0.156510353,0.166626919,-708.3964185,-1945.76624,-0.594484112,-1.821960028,-1.014080467,-0.587542929,-0.42429352,-0.805745768,-0.399324505,-0.74981244,-0.420711802,-0.408506371,-0.480974658,2.687397512,-6.434800683,3.707517999,0.349850565,1.101746184,0.652654154,0.919044569,0.498431942,0.648214196,0.365077496,0.655186414,0.537711816,0.461742602
-2.31782516,-18.57889534,3.060325747,-0.673237244,0.800727482,0.1113227,0.266816136,0.283949554,0.16005587,-0.028369656,0.037527139,0.014051049,-0.055340113,41.76048669,113.858623,1.052033255,0.262878796,0.302754521,0.339467597,0.271449258,0.220534566,0.204628558,0.192549138,0.18419599,0.186459854,0.179879576,-708.3964185,-1945.76624,-0.38466929,-1.517920896,-0.167425221,-0.79042071,-0.654118418,-0.362552468,-0.547911529,-0.74379016,-0.609055759,-0.62489282,-0.723687972,3.335482592,-5.545459509,4.74785914,0.913513993,1.749489518,1.209832214,1.172390064,1.212534192,0.822443081,0.56954477,0.666618755,0.677530506,0.513670185
-5.167113203,-26.00917104,2.264380641,-0.572807366,0.972254743,-0.034914247,0.347103885,0.089395804,0.087735501,-0.152864375,0.184921457,-0.018481523,0.045497789,62.98749552,171.8475513,0.769843149,0.312040447,0.373018538,0.225945599,0.193885953,0.202768546,0.213433043,0.192856181,0.200677339,0.162543092,0.180762065,-708.3964185,-1945.76624,-0.455216592,-1.484725738,-0.293138318,-0.707029845,-0.377275978,-0.492698071,-0.51731417,-0.752461048,-0.411768006,-0.512540167,-0.485699161,3.489966119,-5.599153312,3.858333099,0.356010518,1.816759952,0.823453806,0.988652533,0.725811255,0.684982406,0.432566165,0.856691902,0.409590009,0.651209443
-2.36157457,-19.31653488,1.711854621,-0.18329648,0.543651139,-0.19545506,0.434866328,0.126548038,0.316587681,-0.023909679,0.10280617,-0.029227199,0.03469293,49.89610586,136.037311,0.60843061,0.244685125,0.251259143,0.225706372,0.214224527,0.193762463,0.19569678,0.192575087,0.183061283,0.181220403,0.168611277,-708.3964185,-1945.76624,-0.290872521,-1.140396498,-0.470020776,-0.914357484,-0.284660186,-0.492326063,-0.329264624,-0.597641238,-0.469018173,-0.984924808,-0.493584341,3.174196573,-5.954053024,3.217380976,0.707875913,1.363371385,0.55097211,1.075193378,0.74135153,0.872172064,0.573054026,0.756541594,0.516944726,0.578578592
-3.258756925,-22.19191488,2.459929761,-0.497219475,0.947120308,-0.063960271,0.428492265,0.230404069,0.300689665,-0.016647373,0.113285554,-0.125718423,0.025697483,53.03495757,144.5626267,0.7708742,0.276756304,0.305332174,0.23461093,0.218932952,0.216669479,0.195603234,0.198570026,0.215584511,0.18334128,0.174251778,-708.3964185,-1945.76624,-0.505329526,-1.626406548,-0.559299341,-0.879473291,-0.241710629,-0.482207229,-0.387460708,-0.701441316,-0.542569407,-0.692762429,-0.556390338,3.324248557,-6.349655311,3.911250445,0.38221518,1.695248563,0.723875244,1.294610142,0.914498125,1.006653893,0.83745992,0.897511819,0.483128815,0.628462418
-6.047036704,-30.20045569,2.733341151,-0.307754544,1.086462376,-0.197628465,0.326955755,0.129773325,0.170284518,0.229134061,0.316159875,-0.090235315,-0.012222062,68.23205119,185.9700539,0.784856618,0.27529205,0.325675479,0.205397942,0.246507102,0.184730995,0.203517924,0.18831013,0.18973546,0.166881087,0.188636708,-708.3964185,-1945.76624,-0.523381908,-1.055906601,-0.253219003,-0.747374135,-0.325324825,-0.500560396,-0.556573011,-0.333200224,-0.516983496,-0.748956483,-0.631647182,3.309944399,-7.146744068,4.249053232,0.406490727,1.984869701,0.364750164,1.048521145,0.638398949,0.899283676,0.956870186,0.978330074,0.44970837,0.599079292
-8.195346714,-36.50080396,2.513854744,-0.230863683,1.062483151,0.23449916,0.370920962,0.156001363,0.159957607,-0.12349697,0.232698969,0.033681578,-0.012747397,79.42003315,216.4286159,0.875924894,0.260771965,0.338695117,0.209453573,0.200611767,0.211013887,0.210462906,0.190660145,0.184119203,0.160883725,0.17659708,-708.3964185,-1945.76624,-0.46930782,-1.11037836,-0.336462105,-0.317622751,-0.4471777,-0.427015264,-0.4384602,-0.761770887,-0.429167745,-0.514860005,-0.518816434,3.975105542,-6.802512168,4.160565697,0.682792739,1.906749165,1.065084074,0.938882549,0.76619305,0.849516616,0.419115735,0.810348606,0.547781456,0.4906335
-3.976927757,-23.13569286,2.094493839,-0.364759715,0.872707724,-0.174957927,0.063594222,0.112141045,0.315246653,0.009502037,0.265659348,0.133487195,0.090952414,54.94138232,149.8590437,0.815648536,0.282244296,0.305554644,0.208177481,0.271832884,0.20331183,0.214459617,0.207823704,0.203783333,0.194994106,0.174309707,-708.3964185,-1945.76624,-0.553631714,-1.341855416,-0.284543917,-0.835639549,-0.709787935,-0.568226016,-0.328603341,-0.701402724,-0.512668498,-0.530434379,-0.402570628,3.176115125,-5.47561442,3.926867103,0.321916048,1.906781009,0.485345742,0.998029318,0.8589537,0.963304907,0.760899098,0.93388738,0.863853209,0.672069342
-6.030161812,-31.61882412,2.704725848,-0.136912678,1.12636241,-0.12939139,0.527618569,0.084718499,0.104756621,0.190531051,0.245453964,-0.049041748,0.073784678,72.72825515,198.0767846,0.931016722,0.248478733,0.339769433,0.215631737,0.24995467,0.176396492,0.197046861,0.190483491,0.194187192,0.18519644,0.17461619,-708.3964185,-1945.76624,-0.57249554,-1.146994707,-0.359841867,-1.081191296,-0.302435871,-0.587440091,-0.583090419,-0.499717298,-0.398936496,-0.605968916,-0.621627602,3.570700319,-6.739160716,4.623311375,0.672046225,1.910594464,0.451108163,1.396513048,0.594490749,0.713761442,0.771620136,1.086094719,0.573242947,0.591345954
-5.1259565,-26.92955416,2.422695904,-0.330784549,1.111735904,0.086320889,0.374214508,0.207168661,0.214354515,-0.081142157,0.307268314,0.06437737,-0.091819452,63.77054561,173.8719682,0.656839058,0.38550571,0.362822193,0.205117987,0.211511486,0.244876302,0.257259922,0.278617779,0.241567729,0.219541052,0.192370129,-708.3964185,-1945.76624,-0.399797209,-1.553458349,-0.475315031,-0.513328474,-0.351155569,-0.987513268,-0.576442726,-0.775425532,-0.739213574,-0.68470912,-0.746983793,3.749919605,-6.443973293,3.89478382,0.776173226,2.111703948,0.808379251,1.114376927,0.845033329,0.978411898,0.738598465,1.014541271,0.66753906,0.405831081
-5.4299487,-29.02397689,2.498906587,-0.514879394,0.709468266,0.020664955,0.328704107,0.166202652,0.17375841,-0.03298848,0.109126589,-0.085426388,0.005833197,68.3999563,186.3628722,0.791196798,0.249780488,0.398879257,0.197470664,0.218104141,0.215103339,0.196569514,0.18444673,0.185892643,0.177764563,0.168457029,-708.3964185,-1945.76624,-0.634105135,-1.445404673,-0.605004866,-0.563292354,-0.287493892,-0.34982393,-0.59060601,-0.452248165,-0.567946447,-0.694531591,-0.564391587,3.952797812,-7.046858333,4.297340258,0.30426425,1.634270691,0.59290617,1.130010984,0.787308192,0.801807434,0.563639749,0.742002043,0.408466943,0.574625101
-10.6836104,-42.05223637,2.336763504,-0.324543173,0.819811096,-0.048298346,0.304785008,0.112016934,0.213203484,-0.029636894,0.234186366,0.107893454,0.017165099,87.77309031,239.3504565,0.770238102,0.286031613,0.294355,0.1922277,0.196707662,0.205783338,0.181872911,0.205543191,0.215440258,0.167467328,0.159083026,-708.3964185,-1945.76624,-0.511313424,-1.07633643,-0.273405309,-0.553452564,-0.374133877,-0.416299723,-0.288420752,-0.6110004,-0.453193555,-0.37706949,-0.476218587,3.244474057,-6.931398281,3.790192548,0.326766099,1.498536143,0.548710971,0.901163946,0.871527487,0.81755714,0.531107117,0.947543383,0.520987301,0.468798404
-4.506501628,-25.38534634,1.983553476,-0.241821928,0.716686443,-0.203407819,0.341721477,0.121443622,0.218877589,-0.186878629,0.066472184,0.016622125,0.043819859,63.28046031,172.5087569,0.921235518,0.197001266,0.254655836,0.184453219,0.194628224,0.18489544,0.189065737,0.178868726,0.1815555,0.177079502,0.16304202,-708.3964185,-1945.76624,-0.599099027,-0.832573479,-0.314640795,-0.793269592,-0.307273516,-0.457232812,-0.589725457,-1.026634612,-0.429621533,-0.533313389,-0.482653102,3.552075522,-5.96075392,4.056907967,0.593240269,1.539478144,0.307292702,0.910100034,0.730533989,0.782940637,0.320943314,0.615368833,0.671945891,0.545476181
-6.387417056,-29.4914856,2.28239481,-0.292149141,0.894306383,-0.090035261,0.018871675,0.089241286,0.065150141,-0.165964647,0.261678738,0.038120755,-0.045342716,70.09977907,191.2102807,0.754273133,0.283176695,0.276089382,0.206334234,0.197252073,0.209038583,0.212127805,0.187402878,0.178152291,0.216954983,0.212595538,-708.3964185,-1945.76624,-0.397402726,-1.078469742,-0.275297883,-0.674983068,-0.5335195,-0.528833011,-0.497487441,-0.786175285,-0.383046743,-0.596503784,-0.668952326,3.003292637,-5.725451292,3.522974727,0.442811367,1.89828402,0.70448557,0.596516545,0.732419346,0.765826327,0.353676088,0.786444631,0.726037535,0.614957741
-2.484741224,-20.56316437,3.407252,-0.132459819,1.302225244,0.219636649,0.367820499,0.191148061,0.14412405,-0.177000229,0.121840614,-0.1431496,0.011185933,44.07524069,120.0779495,1.099325556,0.344096639,0.433468914,0.23228357,0.253268353,0.281661378,0.235663561,0.210280968,0.198484778,0.217102914,0.20587626,-708.3964185,-1945.76624,-0.431382154,-1.325193134,-0.096568204,-0.673757014,-0.570342921,-0.806405151,-0.567425399,-0.882964042,-0.602568097,-0.784102117,-0.658305023,3.468891067,-6.714991357,5.459083366,0.924679178,2.583249619,0.888026386,1.303700373,0.978246335,1.027501717,0.498101038,1.028596842,0.548511221,0.675486966
-6.095947773,-29.17669739,1.933464944,-0.457454815,0.482263906,0.013602956,0.2522291,-0.15904989,0.172076663,0.037418045,0.063048846,-0.000815283,0.059260258,68.21417327,186.0610231,0.567247691,0.367210508,0.278475265,0.233326568,0.217514462,0.204571294,0.188799599,0.195621033,0.189997558,0.178401766,0.170185629,-708.3964185,-1945.76624,-0.459860583,-1.273219495,-0.404608997,-0.59784708,-0.357187543,-0.74455967,-0.478844773,-0.573200306,-0.528692745,-0.580266386,-0.457189264,4.281317182,-8.04264617,3.671258927,0.896438712,1.488144433,0.775461683,0.918828654,0.455891116,0.84433923,0.739554229,0.752467328,0.596642576,0.670877221
-3.787361381,-23.36503295,2.452722398,-0.396370277,0.816278389,-0.036424956,0.301825397,0.240901715,0.221025992,-0.010618115,0.17328628,-0.050785051,-0.05350987,58.14688367,158.5174758,0.809651777,0.302820186,0.316988214,0.196685071,0.193850914,0.205556955,0.222907583,0.195928669,0.192559892,0.173152307,0.172941166,-708.3964185,-1945.76624,-0.50701772,-1.238715341,-0.272466081,-0.554884073,-0.320335773,-0.396238657,-0.761507037,-0.647933834,-0.41079626,-0.740822138,-0.583614641,3.441990647,-6.044709449,4.277538568,0.529191742,1.755375557,0.577615241,1.024966174,0.845009188,0.825753625,0.539847326,0.696017772,0.488067205,0.506580021
-3.860990041,-23.69499156,3.049319592,-0.426045198,0.972395472,0.048403084,0.388432495,0.283639593,0.17873027,-0.103677454,0.004955995,-0.074921417,0.063438051,52.50196356,143.1417627,0.996614594,0.276618583,0.290819258,0.210052321,0.222033314,0.202838092,0.229692133,0.186666493,0.186197759,0.181024169,0.178612582,-708.3964185,-1945.76624,-1.430740796,-1.436296585,-0.348130968,-0.64927,-0.536521079,-0.367822145,-0.576416411,-0.847163818,-0.573234078,-0.616928611,-0.496113597,3.141485067,-6.363022358,5.357140877,1.006841436,2.094713962,0.639163137,1.027216043,1.024694567,0.868491712,0.492680774,0.522060913,0.49128793,0.670109999
-5.872489555,-28.97398595,2.288419595,-0.41873694,1.12019333,-0.208068775,0.508990447,-0.000348487,0.383096212,0.036055173,0.197171685,0.085697756,-0.028603682,68.24546767,186.0960934,0.909100631,0.249497428,0.310135296,0.199782475,0.229885356,0.21966084,0.21333182,0.195401752,0.2067777,0.175013832,0.180841648,-708.3964185,-1945.76624,-0.348869654,-1.076047763,-0.264905232,-0.845761365,-0.248721189,-0.679365605,-0.546793857,-0.588706968,-0.697812405,-0.463117139,-0.550256301,2.898041412,-5.914130986,4.28916019,0.409744189,1.919371765,0.621828034,1.252617289,0.575426523,1.022503613,0.610422323,0.790787223,0.647917754,0.644375421
-8.091329985,-35.50775876,2.444535441,-0.06501055,0.897304736,0.011170536,0.514008984,0.051822931,-0.055501216,-0.121175085,0.173134364,0.028462202,0.069631078,78.85970272,214.9739932,0.714380219,0.415097765,0.371774417,0.21133717,0.318284389,0.216602184,0.269047404,0.176948455,0.194578224,0.200940204,0.226956441,-708.3964185,-1945.76624,-0.488496752,-1.117170924,-0.363845165,-0.620489227,-0.294245497,-0.599249423,-0.871073616,-0.711978545,-0.355187642,-0.641904817,-0.545427135,3.350439969,-6.189453174,3.683125893,0.869965193,2.023884587,0.581955043,1.361152026,0.714699262,0.725015771,0.500820133,0.855866197,0.572217976,0.585226458
-4.467199731,-26.58702005,3.183637772,-0.098804502,0.834990665,-0.307440653,0.234569728,0.120386214,0.131201324,-0.212652738,0.03438905,0.046036374,-0.033777382,66.40743973,181.0356292,0.755919344,0.230152432,0.300091321,0.218658564,0.25097529,0.211349229,0.225844009,0.193486308,0.186586124,0.164829,0.16775255,-708.3964185,-1945.76624,-1.42E-14,-0.851341247,-0.261142095,-1.066013968,-0.663943777,-0.532083704,-0.624298796,-0.79962869,-0.493930221,-0.388335172,-0.64983393,3.212347487,-5.886018197,4.453516463,0.626321833,1.616939561,0.356715979,0.953214672,0.58386617,0.828560545,0.323432355,0.56733985,0.618857287,0.48247068
